"codigo_ibge","categoria","cod_cnae","ano_atividade","cod_uf","ativas","mei"
"3304557","5","5611204","2018-06-01","33","3322","0"
"5107206","5","5611201","2018-06-01","51","4","0"
"1721000","5","5611203","2018-07-01","17","337","1"
"2111300","5","5611201","2018-07-01","21","441","1"
"2304400","5","5611204","2018-07-01","23","651","0"
"2800308","5","5611201","2018-07-01","28","232","1"
"2704302","5","5611201","2017-11-01","27","378","1"
"2927408","5","5611201","2017-11-01","29","1343","1"
"4314902","5","5611203","2017-11-01","43","4714","0"
"1721000","5","5611201","2017-12-01","17","718","0"
"2111300","5","5611203","2017-12-01","21","544","1"
"4106902","5","5611204","2018-02-01","41","1740","0"
"4205407","5","5611204","2018-02-01","42","178","1"
"4314902","5","5611204","2018-02-01","43","997","0"
"1721000","5","5611201","2018-03-01","17","644","0"
"5002704","5","5611205","2018-01-01","50","16","0"
"1100205","5","5611204","2018-02-01","11","144","1"
"2111300","5","5611204","2018-02-01","21","299","0"
"4314902","5","5611205","2020-02-01","43","56","0"
"5002704","5","5611205","2020-02-01","50","48","1"
"1302603","5","5611205","2020-03-01","13","83","1"
"2304400","5","5611201","2020-03-01","23","2293","1"
"2800308","5","5611201","2020-03-01","28","564","1"
"2611606","5","5611205","2017-09-01","26","14","1"
"2700805","5","5611201","2017-09-01","27","1","1"
"3304557","5","5611205","2017-09-01","33","48","0"
"5107206","5","5611204","2017-09-01","51","1","1"
"1600303","5","5611204","2017-10-01","16","285","0"
"3304557","5","5611201","2021-01-01","33","11385","0"
"3304557","5","5611205","2021-01-01","33","1008","1"
"3550308","5","5611205","2021-01-01","35","519","0"
"5300108","5","5611205","2021-01-01","53","263","0"
"2211001","5","5611205","2020-09-01","22","73","1"
"2704302","5","5611204","2020-09-01","27","286","0"
"2507507","5","5611205","2020-07-01","25","40","0"
"2800308","5","5611205","2020-07-01","28","17","0"
"2927408","5","5611204","2020-07-01","29","1164","0"
"3304557","5","5611201","2019-05-01","33","5202","1"
"1100205","5","5611203","2019-06-01","11","893","0"
"1721000","5","5611203","2019-06-01","17","553","0"
"1721000","5","5611205","2017-03-01","17","9","1"
"2211001","5","5611205","2017-03-01","22","10","1"
"1302603","5","5611203","2017-04-01","13","2602","0"
"1721000","5","5611205","2017-04-01","17","11","1"
"2211001","5","5611201","2022-03-01","22","1560","0"
"2304400","5","5611205","2022-03-01","23","99","0"
"2408102","5","5611205","2022-03-01","24","107","1"
"2611606","5","5611205","2022-03-01","26","43","0"
"2704302","5","5611203","2022-03-01","27","1599","0"
"3304557","5","5611203","2022-03-01","33","15145","1"
"2507507","5","5611204","2019-04-01","25","161","1"
"1302603","5","5611201","2020-10-01","13","2476","1"
"1600303","5","5611201","2020-10-01","16","478","1"
"2211001","5","5611204","2020-10-01","22","302","0"
"2304400","5","5611201","2020-10-01","23","5395","0"
"1302603","5","5611203","2017-01-01","13","2617","0"
"2211001","5","5611205","2017-01-01","22","10","1"
"2704302","5","5611205","2017-01-01","27","7","1"
"3106200","5","5611205","2017-01-01","31","67","0"
"2800308","5","5611204","2022-07-01","28","176","0"
"3106200","5","5611204","2022-07-01","31","2890","1"
"2611606","5","5611204","2017-07-01","26","347","1"
"2611606","5","5611205","2017-07-01","26","14","1"
"2800308","5","5611205","2017-07-01","28","5","1"
"3205309","5","5611203","2017-07-01","32","247","1"
"3205309","5","5611205","2017-07-01","32","8","1"
"5103403","5","5611203","2019-01-01","51","1501","0"
"5107206","5","5611204","2019-01-01","51","1","1"
"1600303","5","5611203","2019-02-01","16","253","1"
"2211001","5","5611204","2019-02-01","22","317","0"
"2611606","5","5611203","2019-02-01","26","1715","1"
"5300108","5","5611205","2019-11-01","53","213","1"
"1721000","5","5611203","2019-12-01","17","449","1"
"3304557","5","5611204","2019-12-01","33","3269","0"
"2927408","5","5611201","2019-07-01","29","2137","1"
"2927408","5","5611204","2019-07-01","29","1229","0"
"4314902","5","5611201","2019-07-01","43","5054","0"
"5103403","5","5611201","2019-07-01","51","2031","0"
"5300108","5","5611205","2019-07-01","53","161","1"
"4205407","5","5611201","2018-05-01","42","219","1"
"5107206","5","5611203","2018-05-01","51","2","1"
"1400100","5","5611201","2018-06-01","14","654","0"
"4106902","5","5611205","2018-07-01","41","51","0"
"4314902","5","5611204","2018-07-01","43","993","0"
"2111300","5","5611201","2018-08-01","21","1799","0"
"2611606","5","5611205","2018-08-01","26","15","1"
"2800308","5","5611205","2018-08-01","28","5","0"
"3205309","5","5611204","2017-02-01","32","131","1"
"5107206","5","5611201","2017-02-01","51","2","1"
"4106902","5","5611204","2020-07-01","41","763","1"
"5002704","5","5611203","2020-07-01","50","1548","1"
"1600303","5","5611204","2020-08-01","16","170","1"
"2704302","5","5611204","2020-08-01","27","287","1"
"2800308","5","5611203","2020-08-01","28","812","1"
"2800308","5","5611205","2020-08-01","28","27","1"
"3550308","5","5611203","2021-07-01","35","15775","1"
"5002704","5","5611205","2021-07-01","50","51","0"
"5300108","5","5611203","2021-07-01","53","8429","0"
"5300108","5","5611205","2021-07-01","53","522","1"
"2304400","5","5611205","2021-08-01","23","107","0"
"4106902","5","5611203","2021-11-01","41","6237","0"
"4314902","5","5611201","2021-11-01","43","1545","1"
"2211001","5","5611205","2021-12-01","22","145","1"
"2304400","5","5611203","2021-12-01","23","5025","1"
"2304400","5","5611204","2021-12-01","23","1236","1"
"2211001","5","5611204","2019-09-01","22","313","0"
"2606200","5","5611204","2019-09-01","26","58","1"
"2927408","5","5611204","2019-09-01","29","1208","0"
"3304557","5","5611205","2019-09-01","33","102","0"
"1100205","5","5611203","2019-10-01","11","891","0"
"3550308","5","5611204","2018-12-01","35","5159","0"
"1302603","5","5611201","2019-01-01","13","2221","0"
"1600303","5","5611204","2019-01-01","16","161","1"
"2611606","5","5611203","2021-02-01","26","2996","1"
"4314902","5","5611201","2021-02-01","43","5144","0"
"5103403","5","5611201","2021-02-01","51","995","1"
"5300108","5","5611203","2021-02-01","53","8446","0"
"3550308","5","5611205","2021-08-01","35","584","0"
"5300108","5","5611203","2021-08-01","53","8390","0"
"2408102","5","5611203","2021-09-01","24","1503","1"
"2606200","5","5611205","2021-09-01","26","7","0"
"2704302","5","5611204","2021-09-01","27","311","1"
"2927408","5","5611203","2021-09-01","29","3878","0"
"5300108","5","5611204","2019-12-01","53","1378","1"
"1100205","5","5611205","2020-01-01","11","18","1"
"3106200","5","5611203","2020-01-01","31","6767","0"
"3304557","5","5611203","2020-01-01","33","9449","1"
"3304557","5","5611205","2020-01-01","33","131","0"
"4314902","5","5611205","2020-01-01","43","45","1"
"5002704","5","5611204","2022-05-01","50","228","0"
"5103403","5","5611201","2022-05-01","51","1360","1"
"1600303","5","5611203","2022-06-01","16","497","0"
"2611606","5","5611205","2022-06-01","26","236","1"
"2611606","5","5611203","2018-03-01","26","1406","1"
"3550308","5","5611203","2018-03-01","35","6342","1"
"2304400","5","5611201","2018-04-01","23","4880","0"
"3550308","5","5611205","2022-07-01","35","2285","1"
"1400100","5","5611205","2022-08-01","14","51","0"
"2611606","5","5611201","2022-08-01","26","3050","1"
"5002704","5","5611201","2021-04-01","50","1515","1"
"5300108","5","5611205","2021-04-01","53","266","0"
"1100205","5","5611204","2021-05-01","11","169","0"
"1600303","5","5611204","2021-05-01","16","184","1"
"1600303","5","5611205","2021-05-01","16","54","1"
"2507507","5","5611201","2021-05-01","25","1196","1"
"2800308","5","5611201","2021-12-01","28","1433","1"
"3304557","5","5611205","2021-12-01","33","265","0"
"1302603","5","5611205","2022-01-01","13","291","1"
"1600303","5","5611204","2022-01-01","16","186","1"
"2611606","5","5611201","2017-12-01","26","3832","0"
"3304557","5","5611205","2017-12-01","33","50","0"
"3304557","5","5611205","2017-12-01","33","90","1"
"3550308","5","5611203","2017-12-01","35","40630","0"
"4205407","5","5611203","2018-10-01","42","596","1"
"4314902","5","5611204","2018-10-01","43","996","0"
"1100205","5","5611203","2018-11-01","11","886","0"
"1721000","5","5611204","2018-11-01","17","141","0"
"2111300","5","5611201","2018-11-01","21","1796","0"
"4205407","5","5611204","2022-08-01","42","350","1"
"1721000","5","5611203","2022-09-01","17","724","1"
"2304400","5","5611205","2022-09-01","23","98","0"
"5300108","5","5611201","2017-06-01","53","7727","0"
"2304400","5","5611205","2017-06-01","23","37","1"
"3550308","5","5611203","2021-09-01","35","16406","1"
"1400100","5","5611203","2021-10-01","14","837","0"
"2606200","5","5611203","2021-10-01","26","53","0"
"2611606","5","5611201","2021-10-01","26","3799","0"
"2611606","5","5611201","2021-10-01","26","2652","1"
"3106200","5","5611201","2021-10-01","31","4630","1"
"2704302","5","5611204","2017-08-01","27","210","1"
"2800308","5","5611203","2017-08-01","28","907","0"
"3106200","5","5611204","2017-08-01","31","1615","1"
"2408102","5","5611203","2017-09-01","24","1580","0"
"1600303","5","5611204","2019-10-01","16","161","0"
"2611606","5","5611205","2019-10-01","26","59","1"
"4205407","5","5611201","2017-04-01","42","2347","0"
"5002704","5","5611205","2017-04-01","50","12","0"
"5103403","5","5611205","2017-04-01","51","8","0"
"3550308","5","5611203","2020-11-01","35","13381","1"
"5300108","5","5611205","2020-11-01","53","238","0"
"2211001","5","5611205","2020-12-01","22","16","0"
"2704302","5","5611201","2020-12-01","27","1162","1"
"3205309","5","5611205","2021-10-01","32","75","1"
"1302603","5","5611205","2021-11-01","13","264","1"
"2304400","5","5611203","2021-11-01","23","4029","0"
"3304557","5","5611205","2021-03-01","33","229","0"
"5103403","5","5611204","2022-03-01","51","238","0"
"5300108","5","5611205","2022-03-01","53","691","1"
"1302603","5","5611203","2022-04-01","13","2403","0"
"1302603","5","5611204","2022-04-01","13","350","1"
"1302603","5","5611205","2022-04-01","13","55","0"
"2111300","5","5611204","2022-04-01","21","478","1"
"2408102","5","5611204","2022-04-01","24","281","0"
"3106200","5","5611203","2022-04-01","31","6365","0"
"3304557","5","5611201","2022-04-01","33","11224","0"
"3304557","5","5611205","2022-04-01","33","247","0"
"5002704","5","5611201","2020-01-01","50","802","1"
"3205309","5","5611204","2020-02-01","32","235","1"
"3304557","5","5611205","2020-02-01","33","448","1"
"4314902","5","5611204","2020-10-01","43","636","1"
"5107206","5","5611203","2020-10-01","51","3","0"
"1302603","5","5611204","2020-11-01","13","292","0"
"3550308","5","5611201","2018-11-01","35","5021","1"
"4106902","5","5611204","2018-11-01","41","621","1"
"5103403","5","5611203","2018-11-01","51","847","1"
"1400100","5","5611201","2018-12-01","14","282","1"
"1400100","5","5611205","2018-12-01","14","13","0"
"2408102","5","5611204","2020-05-01","24","257","1"
"2408102","5","5611205","2020-05-01","24","29","0"
"2606200","5","5611204","2020-05-01","26","22","0"
"3106200","5","5611201","2020-05-01","31","3049","1"
"3550308","5","5611203","2020-05-01","35","11394","1"
"1400100","5","5611205","2021-04-01","14","69","1"
"2704302","5","5611203","2021-04-01","27","1722","0"
"2800308","5","5611205","2021-04-01","28","42","1"
"3304557","5","5611205","2021-04-01","33","239","0"
"1302603","5","5611204","2019-11-01","13","265","1"
"1600303","5","5611201","2019-11-01","16","350","1"
"2211001","5","5611203","2019-11-01","22","1120","0"
"2800308","5","5611201","2019-11-01","28","1017","0"
"2927408","5","5611205","2019-11-01","29","82","0"
"4106902","5","5611205","2019-11-01","41","57","1"
"5002704","5","5611203","2019-08-01","50","1317","0"
"4106902","5","5611201","2018-04-01","41","397","1"
"5300108","5","5611204","2018-04-01","53","1114","1"
"1100205","5","5611201","2018-05-01","11","1180","0"
"2211001","5","5611203","2018-05-01","22","1044","0"
"2408102","5","5611203","2018-05-01","24","735","1"
"3550308","5","5611201","2020-12-01","35","13003","1"
"2507507","5","5611204","2021-01-01","25","201","1"
"1600303","5","5611201","2021-06-01","16","647","1"
"2611606","5","5611205","2021-06-01","26","167","1"
"2704302","5","5611203","2021-06-01","27","1712","0"
"2927408","5","5611203","2021-06-01","29","3273","1"
"3106200","5","5611205","2021-06-01","31","245","0"
"3550308","5","5611204","2019-04-01","35","3930","1"
"4314902","5","5611204","2019-04-01","43","993","0"
"3550308","5","5611204","2019-02-01","35","3783","1"
"3550308","5","5611205","2019-02-01","35","202","1"
"4314902","5","5611203","2019-02-01","43","4446","0"
"5002704","5","5611203","2020-03-01","50","1332","0"
"2304400","5","5611201","2020-04-01","23","5271","0"
"2927408","5","5611203","2020-04-01","29","2438","1"
"5002704","5","5611201","2020-05-01","50","1702","0"
"1302603","5","5611201","2020-06-01","13","2444","0"
"1600303","5","5611204","2020-06-01","16","169","1"
"2611606","5","5611201","2020-06-01","26","3842","0"
"2704302","5","5611203","2022-02-01","27","1615","0"
"2704302","5","5611203","2022-02-01","27","2393","1"
"3205309","5","5611205","2022-02-01","32","83","1"
"2800308","5","5611203","2019-06-01","28","938","0"
"4314902","5","5611204","2019-06-01","43","988","0"
"5103403","5","5611204","2019-06-01","51","256","0"
"5300108","5","5611204","2019-06-01","53","2284","0"
"1400100","5","5611201","2019-07-01","14","344","1"
"1600303","5","5611203","2019-07-01","16","302","1"
"1721000","5","5611204","2019-07-01","17","134","0"
"2611606","5","5611203","2022-01-01","26","3361","0"
"2927408","5","5611201","2022-01-01","29","5538","0"
"3304557","5","5611201","2022-01-01","33","14065","1"
"5103403","5","5611205","2022-01-01","51","123","1"
"2927408","5","5611201","2017-10-01","29","5961","0"
"2927408","5","5611205","2017-10-01","29","26","0"
"4205407","5","5611201","2017-10-01","42","170","1"
"4314902","5","5611203","2017-10-01","43","614","1"
"2507507","5","5611205","2017-11-01","25","10","0"
"5107206","5","5611203","2021-06-01","51","3","0"
"2211001","5","5611205","2021-07-01","22","111","1"
"2606200","5","5611205","2021-07-01","26","5","0"
"2704302","5","5611205","2021-07-01","27","34","0"
"3106200","5","5611203","2021-07-01","31","4507","1"
"3304557","5","5611205","2021-07-01","33","242","0"
"4106902","5","5611204","2022-04-01","41","1599","0"
"4205407","5","5611203","2022-04-01","42","1520","1"
"1100205","5","5611204","2022-05-01","11","224","1"
"2304400","5","5611201","2022-05-01","23","4611","1"
"2408102","5","5611205","2022-05-01","24","48","0"
"4106902","5","5611205","2018-08-01","41","23","1"
"5103403","5","5611205","2018-08-01","51","12","1"
"5300108","5","5611201","2018-08-01","53","7763","0"
"2211001","5","5611204","2018-09-01","22","275","1"
"2507507","5","5611205","2018-09-01","25","9","1"
"3106200","5","5611204","2018-09-01","31","1981","1"
"3550308","5","5611204","2018-06-01","35","5082","0"
"5103403","5","5611203","2018-06-01","51","1494","0"
"2111300","5","5611201","2018-07-01","21","1801","0"
"3106200","5","5611205","2017-11-01","31","61","1"
"3205309","5","5611201","2017-11-01","32","90","1"
"5002704","5","5611203","2017-11-01","50","1590","0"
"5002704","5","5611204","2017-11-01","50","354","1"
"2927408","5","5611201","2018-02-01","29","5420","0"
"5002704","5","5611205","2018-02-01","50","16","0"
"1302603","5","5611204","2018-03-01","13","283","0"
"1302603","5","5611205","2018-03-01","13","15","0"
"1400100","5","5611203","2018-03-01","14","261","1"
"2304400","5","5611203","2018-03-01","23","2404","1"
"2408102","5","5611205","2018-03-01","24","10","0"
"2606200","5","5611204","2018-03-01","26","26","0"
"3304557","5","5611203","2018-01-01","33","14092","0"
"4106902","5","5611201","2018-01-01","41","5466","0"
"2211001","5","5611205","2018-02-01","22","12","1"
"2304400","5","5611201","2018-02-01","23","1017","1"
"2408102","5","5611201","2018-02-01","24","1932","0"
"5300108","5","5611203","2020-02-01","53","8237","0"
"1302603","5","5611203","2020-03-01","13","1885","1"
"1400100","5","5611205","2020-03-01","14","43","1"
"2704302","5","5611204","2020-03-01","27","279","1"
"3304557","5","5611205","2020-03-01","33","490","1"
"2611606","5","5611204","2017-09-01","26","744","0"
"5002704","5","5611205","2017-09-01","50","9","1"
"2111300","5","5611204","2017-10-01","21","264","1"
"2304400","5","5611205","2017-10-01","23","28","0"
"2927408","5","5611201","2021-01-01","29","3901","1"
"1100205","5","5611205","2021-02-01","11","18","0"
"1600303","5","5611205","2021-02-01","16","34","0"
